timestamp,iteration,event,marker_detected,selected_point,robot_x,robot_y,robot_z,robot_rx,robot_ry,robot_rz,marker_base_x,marker_base_y,marker_base_z,marker_base_rx,marker_base_ry,marker_base_rz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30 10:32:32,1,marker_update,1,P1,296.998931884766,-17.6793727874756,355.000396728516,177.760040283203,0.279849767684936,88.6802291870117,367.500032357938,-5.86134395903667,82.4890208206535,-2.31431996052706,-3.16383983937564,-84.2413467057389,307.84651429718,-19.8761405179192,82.4890208206535,176.833582669975,2.31079054732166,5.63085351882447,307.84651429718,-19.8761405179192,23,176.833582669975,2.31079054732166,5.63085351882447,300.332609831826,54.6316241925605,82.4890208206535,176.833582669975,2.31079054732166,5.63085351882447,300.332609831826,54.6316241925605,23,176.833582669975,2.31079054732166,5.63085351882447,361.883082396084,61.703480464757,82.4890208206535,176.833582669975,2.31079054732166,5.63085351882447,361.883082396084,61.703480464757,23,176.833582669975,2.31079054732166,5.63085351882447
2026-04-30 10:32:32,2,marker_update,1,P1,296.998931884766,-17.6793727874756,355.000396728516,177.760040283203,0.279849767684936,88.6802291870117,367.500032357938,-5.86134395903667,82.4890208206535,-2.31431996052706,-3.16383983937564,-84.2413467057389,307.84651429718,-19.8761405179192,82.4890208206535,176.833582669975,2.31079054732166,5.63085351882447,307.84651429718,-19.8761405179192,23,176.833582669975,2.31079054732166,5.63085351882447,300.332609831826,54.6316241925605,82.4890208206535,176.833582669975,2.31079054732166,5.63085351882447,300.332609831826,54.6316241925605,23,176.833582669975,2.31079054732166,5.63085351882447,361.883082396084,61.703480464757,82.4890208206535,176.833582669975,2.31079054732166,5.63085351882447,361.883082396084,61.703480464757,23,176.833582669975,2.31079054732166,5.63085351882447
2026-04-30 10:32:33,3,marker_update,1,P1,296.998931884766,-17.6793727874756,355.000396728516,177.760040283203,0.279849767684936,88.6802291870117,367.491696242218,-5.8401550121181,82.4354598501117,-2.22705587673235,-3.09560998127036,-84.2491417780903,307.861407324501,-19.8287966366237,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,307.861407324501,-19.8287966366237,23,176.902054624342,2.22380454714837,5.63053164479192,300.357151077361,54.6848412967299,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,300.357151077361,54.6848412967299,23,176.902054624342,2.22380454714837,5.63053164479192,361.911492303236,61.7567948976163,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,361.911492303236,61.7567948976163,23,176.902054624342,2.22380454714837,5.63053164479192
2026-04-30 10:32:47,15,loop_iteration,0,P1,307.856231689453,-19.829553604126,23.0003356933594,176.901733398438,2.22362804412842,5.6321816444397,,,,,,,307.861407324501,-19.8287966366237,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,307.861407324501,-19.8287966366237,23,176.902054624342,2.22380454714837,5.63053164479192,300.357151077361,54.6848412967299,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,300.357151077361,54.6848412967299,23,176.902054624342,2.22380454714837,5.63053164479192,361.911492303236,61.7567948976163,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,361.911492303236,61.7567948976163,23,176.902054624342,2.22380454714837,5.63053164479192
2026-04-30 10:32:52,16,loop_iteration,0,P1,307.858734130859,-19.828498840332,23.0027770996094,176.901824951172,2.22325611114502,5.63163423538208,,,,,,,307.861407324501,-19.8287966366237,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,307.861407324501,-19.8287966366237,23,176.902054624342,2.22380454714837,5.63053164479192,300.357151077361,54.6848412967299,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,300.357151077361,54.6848412967299,23,176.902054624342,2.22380454714837,5.63053164479192,361.911492303236,61.7567948976163,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,361.911492303236,61.7567948976163,23,176.902054624342,2.22380454714837,5.63053164479192
2026-04-30 10:32:52,34,loop_iteration,0,P2,307.861022949219,-19.8235759735107,23.0007019042969,176.902297973633,2.22358274459839,5.63162612915039,,,,,,,307.861407324501,-19.8287966366237,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,307.861407324501,-19.8287966366237,23,176.902054624342,2.22380454714837,5.63053164479192,300.357151077361,54.6848412967299,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,300.357151077361,54.6848412967299,23,176.902054624342,2.22380454714837,5.63053164479192,361.911492303236,61.7567948976163,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,361.911492303236,61.7567948976163,23,176.902054624342,2.22380454714837,5.63053164479192
2026-04-30 10:32:53,35,loop_iteration,0,P2,307.861022949219,-19.8235759735107,23.0007019042969,176.902297973633,2.22358274459839,5.63162612915039,,,,,,,307.861407324501,-19.8287966366237,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,307.861407324501,-19.8287966366237,23,176.902054624342,2.22380454714837,5.63053164479192,300.357151077361,54.6848412967299,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,300.357151077361,54.6848412967299,23,176.902054624342,2.22380454714837,5.63053164479192,361.911492303236,61.7567948976163,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,361.911492303236,61.7567948976163,23,176.902054624342,2.22380454714837,5.63053164479192
2026-04-30 10:32:53,36,loop_iteration,0,P2,307.861022949219,-19.8235759735107,23.0007019042969,176.902297973633,2.22358274459839,5.63162612915039,,,,,,,307.861407324501,-19.8287966366237,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,307.861407324501,-19.8287966366237,23,176.902054624342,2.22380454714837,5.63053164479192,300.357151077361,54.6848412967299,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,300.357151077361,54.6848412967299,23,176.902054624342,2.22380454714837,5.63053164479192,361.911492303236,61.7567948976163,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,361.911492303236,61.7567948976163,23,176.902054624342,2.22380454714837,5.63053164479192
2026-04-30 10:32:53,37,loop_iteration,0,P2,307.861022949219,-19.8235759735107,23.0007019042969,176.902297973633,2.22358274459839,5.63162612915039,,,,,,,307.861407324501,-19.8287966366237,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,307.861407324501,-19.8287966366237,23,176.902054624342,2.22380454714837,5.63053164479192,300.357151077361,54.6848412967299,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,300.357151077361,54.6848412967299,23,176.902054624342,2.22380454714837,5.63053164479192,361.911492303236,61.7567948976163,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,361.911492303236,61.7567948976163,23,176.902054624342,2.22380454714837,5.63053164479192
2026-04-30 10:32:54,38,loop_iteration,0,P2,,,,,,,,,,,,,307.861407324501,-19.8287966366237,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,307.861407324501,-19.8287966366237,23,176.902054624342,2.22380454714837,5.63053164479192,300.357151077361,54.6848412967299,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,300.357151077361,54.6848412967299,23,176.902054624342,2.22380454714837,5.63053164479192,361.911492303236,61.7567948976163,82.4354598501117,176.902054624342,2.22380454714837,5.63053164479192,361.911492303236,61.7567948976163,23,176.902054624342,2.22380454714837,5.63053164479192
