timestamp,iteration,event,marker_detected,selected_point,robot_x,robot_y,robot_z,robot_rx,robot_ry,robot_rz,marker_base_x,marker_base_y,marker_base_z,marker_base_rx,marker_base_ry,marker_base_rz,p1_contact_x,p1_contact_y,p1_contact_z,p1_contact_rx,p1_contact_ry,p1_contact_rz,p1_approach_x,p1_approach_y,p1_approach_z,p1_approach_rx,p1_approach_ry,p1_approach_rz,p2_contact_x,p2_contact_y,p2_contact_z,p2_contact_rx,p2_contact_ry,p2_contact_rz,p2_approach_x,p2_approach_y,p2_approach_z,p2_approach_rx,p2_approach_ry,p2_approach_rz,p3_contact_x,p3_contact_y,p3_contact_z,p3_contact_rx,p3_contact_ry,p3_contact_rz,p3_approach_x,p3_approach_y,p3_approach_z,p3_approach_rx,p3_approach_ry,p3_approach_rz
2026-04-30 11:27:44,1,marker_update,1,P1,296.9989318847656,-17.679372787475586,355.0003967285156,177.76004028320312,0.2798497676849365,88.68022918701172,367.48507142991537,-5.835854252038828,82.65716473933705,-2.30746120365499,-3.3061419490310393,-84.2400883380151,307.8382670085738,-19.89451647880988,82.65716473933705,176.69118108403697,2.303618685497139,5.626766209486868,307.8382670085738,-19.89451647880988,23.0,176.69118108403697,2.303618685497139,5.626766209486868,300.32378110408627,54.60262464298168,82.65716473933705,176.69118108403697,2.303618685497139,5.626766209486868,300.32378110408627,54.60262464298168,23.0,176.69118108403697,2.303618685497139,5.626766209486868,361.874990295763,61.669971911222106,82.65716473933705,176.69118108403697,2.303618685497139,5.626766209486868,361.874990295763,61.669971911222106,23.0,176.69118108403697,2.303618685497139,5.626766209486868
2026-04-30 11:27:45,2,marker_update,1,P1,296.9989318847656,-17.679372787475586,355.0003967285156,177.76004028320312,0.2798497676849365,88.68022918701172,367.48224570320536,-5.834498208757692,82.71906914807003,-2.6412049567817113,-3.10880835184022,-84.23018906600385,307.72921411882305,-19.835774449987625,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,307.72921411882305,-19.835774449987625,23.0,176.88789210729033,2.637315264092485,5.626471007987005,300.2004041168843,54.67444686671756,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,300.2004041168843,54.67444686671756,23.0,176.88789210729033,2.637315264092485,5.626471007987005,361.7359638563527,61.740124885187434,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,361.7359638563527,61.740124885187434,23.0,176.88789210729033,2.637315264092485,5.626471007987005
2026-04-30 11:27:45,3,marker_update,1,P1,296.9989318847656,-17.679372787475586,355.0003967285156,177.76004028320312,0.2798497676849365,88.68022918701172,367.48224570320536,-5.834498208757692,82.71906914807003,-2.6412049567817113,-3.10880835184022,-84.23018906600385,307.72921411882305,-19.835774449987625,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,307.72921411882305,-19.835774449987625,23.0,176.88789210729033,2.637315264092485,5.626471007987005,300.2004041168843,54.67444686671756,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,300.2004041168843,54.67444686671756,23.0,176.88789210729033,2.637315264092485,5.626471007987005,361.7359638563527,61.740124885187434,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,361.7359638563527,61.740124885187434,23.0,176.88789210729033,2.637315264092485,5.626471007987005
2026-04-30 11:28:20,55,loop_iteration,0,P1,307.72869873046875,-19.836435317993164,23.002044677734375,176.88735961914062,2.6365554332733154,5.627577304840088,,,,,,,307.72921411882305,-19.835774449987625,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,307.72921411882305,-19.835774449987625,23.0,176.88789210729033,2.637315264092485,5.626471007987005,300.2004041168843,54.67444686671756,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,300.2004041168843,54.67444686671756,23.0,176.88789210729033,2.637315264092485,5.626471007987005,361.7359638563527,61.740124885187434,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,361.7359638563527,61.740124885187434,23.0,176.88789210729033,2.637315264092485,5.626471007987005
2026-04-30 11:28:24,56,loop_iteration,0,P1,307.72869873046875,-19.836435317993164,23.002044677734375,176.88735961914062,2.6365554332733154,5.627577304840088,,,,,,,307.72921411882305,-19.835774449987625,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,307.72921411882305,-19.835774449987625,23.0,176.88789210729033,2.637315264092485,5.626471007987005,300.2004041168843,54.67444686671756,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,300.2004041168843,54.67444686671756,23.0,176.88789210729033,2.637315264092485,5.626471007987005,361.7359638563527,61.740124885187434,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,361.7359638563527,61.740124885187434,23.0,176.88789210729033,2.637315264092485,5.626471007987005
2026-04-30 11:28:24,57,loop_iteration,0,P2,307.72869873046875,-19.836435317993164,23.002044677734375,176.88735961914062,2.6365554332733154,5.627577304840088,,,,,,,307.72921411882305,-19.835774449987625,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,307.72921411882305,-19.835774449987625,23.0,176.88789210729033,2.637315264092485,5.626471007987005,300.2004041168843,54.67444686671756,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,300.2004041168843,54.67444686671756,23.0,176.88789210729033,2.637315264092485,5.626471007987005,361.7359638563527,61.740124885187434,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,361.7359638563527,61.740124885187434,23.0,176.88789210729033,2.637315264092485,5.626471007987005
2026-04-30 11:28:24,58,loop_iteration,0,P2,307.72869873046875,-19.836435317993164,23.002044677734375,176.88735961914062,2.6365554332733154,5.627577304840088,,,,,,,307.72921411882305,-19.835774449987625,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,307.72921411882305,-19.835774449987625,23.0,176.88789210729033,2.637315264092485,5.626471007987005,300.2004041168843,54.67444686671756,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,300.2004041168843,54.67444686671756,23.0,176.88789210729033,2.637315264092485,5.626471007987005,361.7359638563527,61.740124885187434,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,361.7359638563527,61.740124885187434,23.0,176.88789210729033,2.637315264092485,5.626471007987005
2026-04-30 11:28:24,59,loop_iteration,0,P2,307.7265930175781,-19.833330154418945,23.00018310546875,176.88778686523438,2.637059211730957,5.627565383911133,,,,,,,307.72921411882305,-19.835774449987625,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,307.72921411882305,-19.835774449987625,23.0,176.88789210729033,2.637315264092485,5.626471007987005,300.2004041168843,54.67444686671756,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,300.2004041168843,54.67444686671756,23.0,176.88789210729033,2.637315264092485,5.626471007987005,361.7359638563527,61.740124885187434,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,361.7359638563527,61.740124885187434,23.0,176.88789210729033,2.637315264092485,5.626471007987005
2026-04-30 11:28:24,60,loop_iteration,0,P2,307.7265930175781,-19.833330154418945,23.00018310546875,176.88778686523438,2.637059211730957,5.627565383911133,,,,,,,307.72921411882305,-19.835774449987625,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,307.72921411882305,-19.835774449987625,23.0,176.88789210729033,2.637315264092485,5.626471007987005,300.2004041168843,54.67444686671756,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,300.2004041168843,54.67444686671756,23.0,176.88789210729033,2.637315264092485,5.626471007987005,361.7359638563527,61.740124885187434,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,361.7359638563527,61.740124885187434,23.0,176.88789210729033,2.637315264092485,5.626471007987005
2026-04-30 11:28:24,61,loop_iteration,0,P2,307.7265930175781,-19.833330154418945,23.00018310546875,176.88778686523438,2.637059211730957,5.627565383911133,,,,,,,307.72921411882305,-19.835774449987625,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,307.72921411882305,-19.835774449987625,23.0,176.88789210729033,2.637315264092485,5.626471007987005,300.2004041168843,54.67444686671756,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,300.2004041168843,54.67444686671756,23.0,176.88789210729033,2.637315264092485,5.626471007987005,361.7359638563527,61.740124885187434,82.71906914807003,176.88789210729033,2.637315264092485,5.626471007987005,361.7359638563527,61.740124885187434,23.0,176.88789210729033,2.637315264092485,5.626471007987005
